"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
528|"ACCOMMODATION"|"* Roughly 60 girls a house, some houses are quite a hike away
*  Fair bit of road crossing necessary and this concerns new parents as girls travel in unaccompanied groups.
* one of our 11 Boarding Houses: there are six junior houses for 11-16 year olds and five senior houses for Sixth Form girls."|"N"|"20150604182325"|"AA00006"
3|"APPLICATION PROCEDURE"|"TS_school
* if students do not reach benchmark, but consultant feels the * students are capable, can email to school for consideration
After TS : General Procedure

20150605: will not consider Y10 application from Sep2016"|"N"|"20150605125016"|""
426|"ACTIVITIES"|"* Japanese Club
* Chinese Club
* Media Club
* choir
* •At least 2-3 full day Saturday excursions each term to places of interest ( included in fee)"|"N"|"20150907165052"|"AA00006"
49|"ACTIVITIES"|"* a full programme of after-school activities each day"|"N"|"20151012153323"|"AA00006"
49|"ACCOMMODATION"|"* Spacious ensuite dorms sleep between four and eight boys"|"N"|"20151012154255"|"AA00006"
479|"AL SUBJECTS"|"2016	
Art, Biology, Business Studies, Chemistry, DT, Drama, Economics, English, Further Maths, Geography, Government and Politics, History, ICT, French, German, Italian and Spanish, Mathematics, Media Studies, Music, PE, Physics, Psychology, RS"|"N"|"20160722172031"|"AA00032"
212|"SPORTS"|"* The most significant girls' team sports that are played are hockey, lacrosse, netball, tennis, rounders and swimming, while the equivalent within boys' team sports are rugby, soccer, hockey, cricket, tennis and swimming.
* additional sports which are offered, including rowing, sailing, golf, squash, rackets, basketball, athletics, badminton and fencing
* Legends Tennis Centre
* Sport compulsory for all throughout, with games afternoons twice a week and matches on Saturday
*  boys triumph in hockey and football (where the school play in the Boodles Cup) and girls in tennis and lacrosse (competing at county and national level), rugby and cricket remain the ‘communal sports.’ ‘Boys’ rugby is the main thing"|"N"|"20150914161452"|"AA00006"
265|"AL SUBJECTS"|"2016	
Art and Design, Biology, Business Studies, Chemistry, Classical Civilisation, Computer Science, DT, Food Technology, Drama and Theatre Studies, Economics, English Literature, Film Studies, French, Geography, German, Government and Politics, History, Latin, Mathematics, Music, Music Technology, Philosophy of Religion and Ethics- RS, PE, Physics, Psychology, Spanish, EPQ"|"N"|"20160722172056"|"AA00032"
192|"AL SUBJECTS"|"2016	
BTEC: Level 3 Diploma in Business

BTEC: Level 3 Diploma in Sport    
Art, Biology, Business Studies, Chemistry, Economics, English Literature, Geography, Government and Politics, History, Languages( French, German, Spanish), Latin, Classical Civilisation, Maths, Further Maths, Music, Music Technology, Philosophy & Ethics, Physics, Product Design, Theatre Studies"|"N"|"20160722173133"|"AA00032"
570|"AL SUBJECTS"|"2015-2017	
Art, Biology,Business Studies, Chemistry, Computing, Critical Thinking, Design & Technology – Product Design, Drama & Theatre Studies, Economics, English Literature,
French, Geography, German, History, Mathematics, Further Mathematics, Music, 
Philosophy & Ethics, Photography, Physical Education, Physics, Psychology, Spanish, EPQ"|"N"|"20160722173700"|"AA00032"
1|"SPORTS"|"Major Sports:
Rugby, Hockey, Cricket, Tennis, Rowing strong

Other Sports:
Athletics• Badminton • Boat Club • Canoeing • Cricket• Cross-Country• Fencing• Football• Futsal Club• Golf• Hockey• Karate• Real Tennis• Rugby• Sailing• Shooting• Squash• Swimming• Table Tennis• Tennis• Triathlon • Water Polo

Rugby & Rowing camp/Academy

Fencing is good"|"N"|"20210305162658"|"AA00079"
18|"APPLICATION PROCEDURE"|"20150606: 

Y7,8,12: apply 1 year ahead.
Y9: apply 2 years ahead. 
Y10: check vacancy with school first, normally, school will not have places for Y10

Interviewing in HK:
School will come to HK in Oct/Nov to interview applicants and conduct music audition:
For Y9 (2 years ahead) : interview first, then school will encourage or not for registration, then file in reg form and fee, attend UKiset, then school will offer or not. If offered, it is a firm place. Student will take setting exam paper 1 year ahead.
For Y7, 8 ,10, 12 : UKiset is not compulsory. But helpful to have UKiset 
For Y7,8,12: interview, then school will encourage or not for registration, then file in reg form and fee and attend school entrance exam.
For Y10: pls check place first, if school can consider, arrange student to interview, then school will encourage or not for registration, then file in reg form and fee and attend school entrance exam.
Scholarship for Year 9: it is possible for school to commit swimming and music scholarship 2 years ahead. But for academic scholarship exam, it will take place in Jan before the entry in Sep. (see below for scholarship)
Any students interested to apply for music scholarship and want to attend audition when school is in HK in Oct/Nov. Students details have to be sent to the school by end of Sep. 


Effective asap from Oct 2014
•	Registration form and fee for Sherborne Girls
•	Apply for the UKiSet test
•	UkiSet results will be sent to school"|"N"|"20150606183617"|""
18|"SCHOLARSHIP"|"Scholarships:
Each student can apply 2 scholarships at the same time, cannot be more than 2. 
1.	Swimming scholarship (a type of sports scholarship): available for Y7,8,9,10,12. But Y10 will be harder to be awarded as scholarship is normally not available for Y10. If your Y10 student want to apply swimming scholarship, this student has to have national times (times: tbc). Head of school said, in the UK, there aren’t many academic schools with good swimming, SG is one of them. Each student will have 14-16 hours training per week.
2.	Organ scholarship (a type of music scholarship): available for Y7,8,9,10,12. But Y10 will be harder to be awarded as scholarship is normally not available for Y10. If you have a good pianist for Sep2015 entry, you can try, minimum G8+ for 6th form, G6+ for lower form. The scholarship will be ranging from 10-15%, if need more, can apply for bursary. The student will have 3 free music lessons per week with 2 instruments free. 
3.	Academic scholarship: available Y7,9,12."|"N"|"20150606183635"|""
212|"APPLICATION PROCEDURE"|"* Overseas candidates may be permitted to sit the papers at
their current school or an alternative venue such as
offices of the British Council only if they have visited
Haileybury for their interview prior to the examination
date and it is impossible for them to attend Haileybury
on the examination date."|"N"|"20150914155017"|"AA00006"
426|"APPLICATION PROCEDURE"|"* Students are admitted to the A Level course if they have passed a minimum of 3 GCSEs or if they have completed the equivalent of GCSEs in their own system. We expect students to score above 50% on the English entry test for admission onto the A Level course.
* Foundation - English requirement IELTS 4.5"|"N"|"20150907165323"|"AA00006"
176|"ACADEMIC"|"* taught by subject specialists from year 5 (French from year 2). 
* Maths is set from year 4 (for all other academic subjects from year 6) 
* Able mathematicians given extra work and compete against other schools (a pupil in year 8 was current maths champion at Dauntsey’s
* Latin taught from year 6 and plenty of it, so those needing higher levels in CE can get there. 
* Whole school follows a course known as The Way, The Truth, The Life in RS (not limited to Catholicism).
* Exam preparation for scholarships is excellent. We noticed lots of extra coaching sessions squeezed in for individual year 8 pupils in most subjects (some voluntary). 
* Scholars also have taster sessions in Spanish and Greek"|"N"|"20150611164614"|"AA00006"
49|"AA ONLY"|"Target for Bedford School"|"N"|"20151012153548"|"AA00006"
309|"SCHOOL"|"1843
* Options include astronomy – school has the Blackett Observatory
*  three full-time SEN staff
* School has opened a branch in Malaysia , and much exchanging is intended. Also a new international study centre
* a full boarding school, though a very few local day pupils also attend
* Provision varies – pupils move rooms each term with no choice of room-mates, but a feeling that this works well and prevents exclusiveness
* Excellent on-site medical team – surgery held daily. Good support for travel arrangements at start and end of terms.
* Manchester, Bristol and Leeds the most popular destinations for several years now; much the most popular courses are in history, art history, modern languages. 23 Oxbridge places in 2014. Very few to the London colleges 


GSG View

The quintessential English boarding school, now moving towards a more international, more modern future."|"N"|"20150914175610"|"AA00006"
36|"AL SUBJECTS"|"2016-2017	
English Literature, Mathematics, Biology, Chemistry, Physics, Design and Technology, Art, Music, Drama, Philosophy, Classical Civilisation, History, Geography, Politics, Economics, Business, Psychology, French, Spanish, German, Italian, Russian, Chinese, Latin"|"N"|"20160722160602"|"AA00032"
36|"ACTIVITIES"|"Robotics programme"|"N"|"20160621110616"|"AA00006"
103|"SPORTS"|"The main sports for boys are: Rugby, Hockey, Cricket, Tennis and Athletics. 

The main sports for girls are: Lacrosse, Netball, Swimming Tennis, Athletics, and Rounders.

Other: 
 Archery, Badminton, Basketball, Basketball Team, Cross Country, Dance, Fencing, Football, Golf, Gymnastics, Judo, Tae Kwon Do, Squash and Table Tennis, are also very popular."|"N"|"20160625164018"|"AA00061"
103|"ACTIVITIES"|"Robotic Programme"|"N"|"20160625164118"|"AA00061"
3|"ACTIVITIES"|"* A wide range of activities on offer from jewellery making to RADA classes, film club and debating. The CCF is strong, D of E Award is very popular and other forms of community service are strongly encouraged.
* Unique Saturday morning programme - optional for most pupils (compulsory for staff). Offers a vast array of intellectual, cultural and physical activities, from Oxbridge extension lessons to ethics, first aid and table tennis.
*Robotic programme"|"N"|"20160625164258"|"AA00061"
306|"AL SUBJECTS"|"2016	
Art and Design, Art and Design: Textiles, Biology, Business Studies, Chemistry, Classical Civilisation, Communication and Culture, Critical Thinking (AS only), Design and Technology: Food, Design and Technology: Product Design, Drama and Theatre Studies,
Economics, English Literature, EPQ, French, Further Mathematics, Geography, German, Government and Politics, History, Latin, Mathematics, Music, Physical Education: BTEC Subsidiary, Diploma in Sport, Physics, Religion and Philosophy, Spanish


Remarks: 
The Leiths Basic Certificate in Food and Wine is also offered to Year 12, running for five terms
into Year 13.  PSHE /Careers; PE; Enrichment"|"N"|"20160722160644"|"AA00032"
141|"AL SUBJECTS"|"2016	
Art, English, Maths, Biology, French, Music, Business, Further Maths, Physics, Chemistry Geography, Psychology, Design Technology, Government and Politics, RS (Philosophy and Ethics),,Drama and Theatre Studies, History, Spanish, Economics, ICT (Cambridge Technical) 
Sport (BTEC)"|"N"|"20160722161026"|"AA00032"
212|"AL SUBJECTS"|"2016	
Art and Design, Biology, Chemistry, Chinese, Classical Civilisation, Computer Science, Drama, Economics, English Literature, French, Geography, Greek (Classical), History, Italian, Latin, Mathematics, Further Mathematics, Music, Physical Education, Physics, Politics, Psychology, Religious Studies/Philosophy, Russian, Spanish, Technology"|"N"|"20160722161056"|"AA00032"
65|"AL SUBJECTS"|"2016	
Art & Design, Biology, Business Studies, Chemistry, Classics Civilisation, Computer Science, Design and Technology, Drama and Theatre Studies, Economics, English Literature, Film Studies, Geography, History, Latin, Ancient Greek, Mathematics, Spanish and French, German, Music, Music Technology, Physical Education, Physics, Politics, Psychology , RS Ethics & Philosophy,"|"N"|"20160722172129"|"AA00032"
322|"SPORTS"|"* The major games are rugby, hockey, rowing, cricket and tennis for boys and hockey, netball, rowing and tennis for girls. 
*Pupils are encouraged to participate in other sports which include athletics, badminton, basketball, basketball team, football, fencing, golf, judo, squash, swimming and volleyball
* Rowing’s the in thing – perhaps not surprising with a new Olympian rowing coach Matt Well (won bronze at Beijing). Several former pupils have achieved national and international rowing success, including Steve Williams (who won Olympic golds in 2004 and 2008) and Alex Partridge (who won silver in 2008).
*Male and female tennis players sponsored by LTA via the University of Bath."|"N"|"20160625164810"|"AA00061"
322|"ACTIVITIES"|"Year 12 activities week, 
programme of university links enabling sixth formers to get placements in science research departments"|"N"|"20160625164831"|"AA00061"
125|"SPORTS"|"* it was one of the first schools in the country to make sport compulsory
* Rugby, Hockey, Cricket,  Netball, Football, Basketball, Basketball Team
* Other sports, sailing, shooting, tennis, swimming, rugby 7, fencing (3 times a week in Michaelmas Term)"|"N"|"20160625171229"|"AA00061"
125|"ACTIVITIES"|"* CCF & DoE
* Kayaking
* Survival course for 8 weeks
*Robotic programme"|"N"|"20160625171252"|"AA00061"
208|"AL SUBJECTS"|"2016	
Art & Design (Fine Art), Art & Design (Photography),Biology, Business Studies, Chemistry, Design & Technology, Economics, English Literature, French, Geography, German , History of Art, History, ICT, Japanese, Latin,Mathematics, Further Mathematics, Music, Music Technology, Religious Studies [Philosophy & Ethics], Physics, Psychology, Spanish, Theatre Studies, 

Pre -U 
Mandarin Chinese"|"N"|"20160722172238"|"AA00032"
11|"SPORTS"|"* Rowing is strong
* A leading Fives school
* Football is strong

canoeing, kayaking, climbing, mountain biking, and sub aqua club. Outward bound and hill walking, basketball, basketball team"|"N"|"20160625171458"|"AA00061"
36|"SPORTS"|"*Football and Cricket, Ardingly has a national reputation, has a football academy and will open a cricket academy in Nov 14
* Football, Hockey, Netball, Athletics, Tennis, Cricket, Rugby, Sailing
Basketball team, Basketball"|"N"|"20160625172431"|"AA00061"
150|"SPORTS"|"*For boys rugby is the major sport in the Michaelmas Term, hockey and football in the Lent Term, cricket and tennis in the Summer Term.

*For girls hockey is the major sport in the Michaelmas Term, netball in the Lent Term, tennis and rounders in the Summer Term.

*Amongst other sports available are: aerobics, athletics, badminton, cross-country, fencing, golf, kayaking, polo, squash and swimming, basketball"|"N"|"20160625172700"|"AA00061"
472|"SPORTS"|"Sports:

Badminton, Cricket, Cross Country, Fencing, Football, Golf, Hockey, Netball, Rounders, Rowing, Rugby, Swimming, Target Rifle Shooting, Tennis, Basketball, Basketball team

*Bede's Emerging Talent Programme Founded in the Spring Term 2014, elite sports development programme in Hockey, Cricket and Football"|"N"|"20160625172827"|"AA00061"
50|"ACTIVITIES"|"Robotic programme"|"N"|"20160625172939"|"AA00061"
140|"SPORTS"|"* Hockey is the game here for boys and girls, with seemingly every team vanquishing all comers, including the likes of Millfield, to become county champions and national finalists
* Major sport for boys are Rugby, Hockey, Cricket/Athletics/Tennis, for girls are Hockey, Netball, Tennis/Athletics/Rounders
* Basketball, Basketball Team"|"N"|"20160625173040"|"AA00061"
313|"SPORTS"|"* Strong at Golf and tennis, popular in Rugby, cricket, athletic. 
* Major sport: Athletics, Cricket and Rugby
* Other sports such as badminton, basketball, cross-country, running, football, golf and hockey, Rugby Fives, sailing, shooting, squash, swimming, tennis
* Can learn sub-aqua
* Basketball Team"|"N"|"20160625173247"|"AA00061"
316|"SPORTS"|"* Rugby and cricket are the two biggies here
* The school established a reputation as a rugby playing school from the outset, and has produced a large number of international rugby players
* Strong in Cricket as also
* the only school in London to boast a golf academy
* Tennis is also strong
* Soccer, netball, hockey, cross country and swimming on offer too
* More adventurous pupils can try their hand at sailing, skiing/snowboarding, riding, clay pigeon shooting and Taekwondo (these incur extra cost).
* Basketball, Basketball Team"|"N"|"20160625174628"|"AA00061"
316|"ACTIVITIES"|"Robotic programme"|"N"|"20160625174700"|"AA00061"
325|"AL SUBJECTS"|"2016	
EPQ, Art and Design - Fine Art,  History of Art,  Biology, Business, Chemistry, Chinese, Classical Civilisation, Drama and Theatre Studies, Economics, English Literature, French, Geography, German, Greek, History, ICT, Latin,  Maths and Further Maths, Music, PE, Physics, Psychology, RS, Spanish"|"N"|"20160722172339"|"AA00032"
11|"ACTIVITIES"|"Robotic programme
Fencing"|"N"|"20191013173315"|""
136|"SPORTS"|"* Boys' and girls’ hockey, rugby and cricket doing pretty well at county and regional level. 
* Football played in senior years, tennis, for all, and netball, for girls
* Basketball, Basketball Team

There are also many Sports Clubs which cater for more unusual choices: Archery, Trampolining, Street Dance, Cheerleading, Fencing, Lacrosse, Equestrian and Judo Clubs"|"N"|"20160625204139"|""
159|"AL SUBJECTS"|"2016	
Art, Arts Fold Award, Biology, Business, Chemistry, Classical Civilisation, Dance*, Design and Technology - Product Design, Drama and Theatre Studies, Economics, English Literature, EPQ, French, Geography, German, Government & Politics, Classical Greek, History, Latin, Maths & Further Maths, Music, Music Technology, Photography*, PE, Physics, Philosophy & Ethics, Spanish, Textiles

Remarks:
* Please note that this subject will only be offered if the College deems that there is sufficient demand"|"N"|"20160722161137"|"AA00032"
367|"SPORTS"|"Basketball"|"N"|"20160627153853"|"AA00061"
40|"SPORTS"|"* Main Sports: Rugby, Hockey, Netball, Cricket, Swimming, Athletics, Rounders, Tennis, Basketball, Cross Country,
* Other sports Mountain Biking club for Prep
*Basketball, Basketball Team"|"N"|"20160627154332"|"AA00061"
655|"SPORTS"|"Main sports are hockey, netball, football, rugby, cricket and tennis

Football: 20 teams (strong)
Netball: 23 teams (strong)
Cricket: 10 teams (strong)

Sporting Activities 
American Football, Badminton , Basketball, Basketball Team, Clay Pigeon Shooting, Climbing (Seniors) , Cricket and nets (Boys and Girls) ,Cross Country Running ,Cycling ,Fives ,Hockey ,Rounders ,Rugby ,Soccer and Soccer Skills ,Squash ,Swimming ,Non-swimmers (compulsory for   non-swimmers) ,Tag Rugby (Junior Girls) ,Tennis"|"N"|"20160627154443"|"AA00061"
554|"ACTIVITIES"|"Robotic programme"|"N"|"20160627154713"|"AA00061"
574|"SPORTS"|"* a strong record in developing pupils’ sporting talents with many pupils representing Somerset or the South West region in rugby, hockey, netball, cricket, tennis, athletics, cross-country and swimming. 
* Clubs for most sports flourish with opportunities for pupils to participate in squash, fencing, table tennis, climbing, gymnastics, trampoline, badminton, basketball, volleyball, handball and many others alongside the main team sports.
* Basketball Team"|"N"|"20160627154753"|"AA00061"
9|"SPORTS"|"Football is the principal team sport for boys in the Advent term while the girls play hockey. In the Lent term the girls play netball and the boys hockey; in the Summer term the boys play cricket and tennis, and the girls play tennis and rounders
* Basketball, Basketball Team"|"N"|"20160627155026"|"AA00061"
337|"SPORTS"|"a very sporty school - independent school of the year in the Daily Telegraph Sport Matters Awards a few years ago, 1st XV rugby side reached the final of the Daily Mail U19 national schools' rugby cup in 2011. 
Loads of top sportsmen and women started at Oakham - GB Olympic bronze hockey medallist Crista Cullen, cricketer Stuart Broad and rugby internationals, Lewis Moody, Alex Goode and Tom Croft, to name a few
Over 60 staff involved in sports coaching - 12 full-timers, 20 visiting coaches and some 30 teachers from the common-room.

Sports is strong, rugby, hockey, cricket and athletics for boys, netball, tennis and athletics for girls

Basketball, Basketball Team"|"N"|"20160627155134"|"AA00061"
337|"ACTIVITIES"|"Duke of Edinburgh Award scheme, CCF or community service.
* Robotic programme"|"N"|"20160627155153"|"AA00061"
575|"SPORTS"|"rugby, hockey, netball, cricket and tennis, shooting
cross-country, athletics, soccer and swimming

other: badminton, basketball, basketball team, athletics and gymnastics."|"N"|"20160627155232"|"AA00061"
250|"SPORTS"|"* Hockey, cricket, netball, tennis main sport, strong in hockey
* Basketball, Basketball Team"|"N"|"20160627155313"|"AA00061"
524|"SPORTS"|"Rugby, hockey, cricket, swimming, athletics for boys and hockey, netball, tennis, swimming and athletics for girls.

Basketball, Basketball Team"|"N"|"20160627155354"|"AA00061"
524|"ACTIVITIES"|"The range of extra-curricular options at Taunton is fascinating. Radio astronomy, greenpower, rifle shooting, Warhammer and vocal funk are just a few of the more unusual on offer. There's also healthy uptake for D of E and CCF

* Robotic programme"|"N"|"20160627155414"|"AA00061"
155|"SPORTS"|"* strong in rowing- individuals and teams successful at regional, county and national levels. One of the oldest rowing clubs in the country 
* games compulsory in sixth
* cross-country, golf, squash, boxing, rifle shooting, wind surfing, climbing
* Basketball, Basketball Team"|"N"|"20160627155456"|"AA00061"
472|"ACADEMIC"|"In 2016, Department of Education figures released last week saw Bede’s placed in the top 1% of all schools in the UK for Value Added at A Level for the second year running, with the School ranked 35th in the country and best in Sussex by over 10 places."|"N"|"20160703161631"|""
85|"AL SUBJECTS"|"2016	
Art, Biology, Business, Chemistry, Classical Civilisation, Design and Technology,
Drama and Theatre Studies, Economics, English Literature, French, Geography, German, Government and Politics, Greek, History, History of Art, Latin, Mathematics, Further Mathematics, Music, Philosophy, Physical Education, PhysicS, Spanish"|"N"|"20160722172157"|"AA00032"
304|"AL SUBJECTS"|"2016	
Art, Biology, Chemistry, Classics, DT, Drama, Economics, Business Studies and Politics, English, Geography, History, Maths, French, German, Spanish, Mandarin, Japanese, Italian, Russian, EAL, Music, Philosophy, Physical Education, Physics, Psychology"|"N"|"20160722173202"|"AA00032"
264|"AL SUBJECTS"|"2016	
BTEC - Hospitality, Health and Social Care and Sport.                                                          
EPQ, History of Art, Art & Design, Biology, Chemistry, Classical Civilisation, Design and Technology, Drama & Theatre Studies, Business Studies and Economics, English, EAL, Geography, History, Mathematics and Further Mathematics, Modern Foreign Languages( French, Spanish, German),  Music Technology,  Music, Physical Education, Physics, Psychology, Religious Studies"|"N"|"20160722173736"|"AA00032"
318|"AL SUBJECTS"|"2016-2018	
BTEC: Art & Design, Business, ICT, Music Technology, Sport, Level 3 Cert in Food Science & Nutrition                                        

Accounting, Art, Biology, Business Studies, Chemistry, Classical Greek, Computer Science, Drama & Theatre Studies, Economics, English, Literature, French, Further Maths, Geography, German, Government & Politics, History, ltalian, Latin, Maths, Media Studies,  Music, Philosophy, Photography, Physics, Product Design, Psychology, RS, Spanish, Sport Science, World Development 

Pre- U
Chinese Mandarin, History"|"N"|"20160722173827"|"AA00032"
504|"AL SUBJECTS"|"2016	
Art- Fine Art, Biology, Business Studies, Chemistry, Classical Civilsation, Design Technology- Product Design, Drama and Theatre Studies, Economics, English Literature, French, Futher Maths, Geography, German, Government and Politics, History, Home Economics - Food, Nutrition and Health, Latin, Maths, Music, Music Technology, Philosophy and Ethics-RS, PE, Physiccs, Psychology, Russian, Spanish, Textiles- Product Design"|"N"|"20160722174749"|"AA00032"
462|"AL SUBJECTS"|"2016
Art, Classics (Latin, Greek and Classical Civilisation), Drama and Theatre, Economics,  English Literature , Geography, Government & Politics, History, History of Art, ICT, Further Mathematics, Mathematics,French, German and Spanish, Music, Psychology, RS, Biology, Chemistry, Physics"|"N"|"20160902130201"|"AA00032"
373|"SCHOOL"|"1894| 35 acres | 45 min drive from London | Reading is a well developed town, easy access to London, frequent train to London Paddington
* The school still has Queen Anne's favourite flower, a deep red rose, as its emblem.
* School is surrounded by residential areas
* 70% boarder are full
* Families are from professional background and some are from armed force
* No sat school, have sat activities programme, not compulsory
Girls allowed (in groups) into Caversham, where the Waitrose is about the height of excitement, on Wednesday afternoons. Older girls can go into Reading
* 6th : casual 

GSG View
A super little school, within easy reach of London, that deserves to be better known. Suits girls who might wither under the remorseless pressure of some of the better known girls’ boarding schools. A feel-good school which keeps its eye on the future without losing sight of the past. Don’t let its proximity to Reading put you off!"|"N"|"20160728160713"|""
258|"AL SUBJECTS"|"2016	
Art and Design, Biology,Business Studies, Chemistry, Drama and Theatre, Economics,
English Literature, Geography, History,Maths,
Further Maths, Music, Physics,Physical Education, Religious Studies, EAL"|"N"|"20160722174819"|"AA00032"
6|"AL SUBJECTS"|"2016-2018	
Ancient History, Biology, Business Studies, Chemistry, Classical Greek, Design and Technology, Economics, English, Fine Art, French, Geography, German, Government & Politics, History, History of Art, Italian, Latin, Mathematics, Music, Music Technology, Photography, Physics, Russian, Spanish, Statistics, Theatre Studies and Theology and Philosophy

Pre -U 
MODERN LANGUAGES: Mandarin,French,German,Spanish,Russian,Italian"|"N"|"20160722175405"|"AA00032"
413|"AL SUBJECTS"|"2016 -2018	
BTEC Sport                                                                                  Art and Design, Biology, Business Studies, Computer Science, Drama, Economics, EFL, Food Technology, Geography, Geology, Government and Politics, History, Mathematics, Media Studies, FRENCH, GERMAN AND SPANISH, Music, Music Technology, Photography, Physics, Philosophy, Religion and Ethics, and Religious Art"|"N"|"20160722175437"|"AA00032"
468|"AL SUBJECTS"|"2016-2018	
Art, Biology, Business, Chemistry, Classical Civilisation, Design and Technology (3D Design), Drama and Theatre Studies, Economics, English Literature, Geography, EPQ, Government and Politics, History, History of Art, Latin (and Classical Greek), Mathematics, Further Mathematics, French, German, Spanish, Music, Philosophy and Theology, Physical Education, Physics"|"N"|"20160722175504"|"AA00032"
414|"AL SUBJECTS"|"2016-2017	
BTEC Level 3 Certificate/Subsidiary Diploma in Engineering        

 Art & Design, Biology , Business Studies, Chemistry, Computer Science, Economics, English Literature, Geography, Government and Politics, History, Mathematics , Media Studies, Modern Foreign Languages - French and Spanish, Music, Nutrition and Food Science, Physics, Psychology, Religious Studies, Sports Science and the Active Leisure Industry, Technology and Design"|"N"|"20160722175540"|"AA00032"
422|"AL SUBJECTS"|"2016-2017	
ART & DESIGN, BIOLOGY, BUSINESS STUDIES, CHEMISTRY, DESIGN TECHNOLOGY, DRAMA & THEATRE STUDIES, ECONOMICS, ENGLISH LITERATURE, EFL, GEOGRAPHY, HISTORY, MATHEMATICS, Further Mathematics, MUSIC, PHYSICS, RELIGIOUS STUDIES, PHYSICAL EDUCATION, SPORT, EPQ, Home Economics"|"N"|"20160722175606"|"AA00032"
595|"AL SUBJECTS"|"2015-2016	
EPQ, Accounting, Art and Design, Biology,Business Studies, Chemistry, Design and Technology: Product Design, Drama and Theatre Studies, Economics, English Literature, Geography, Government and Politics, History, Applied Information and Communication Technology, Mathematics, French, German and Spanish, Music, Physical Education, Physics, Psychology"|"N"|"20160722175635"|"AA00032"
419|"AL SUBJECTS"|"2016 
 Art, Biology, Chemistry, Classical Civilization, Computer Studies (AS only), Economics, English Literature, French, Spanish, Geography, History, Mathematics, Music, and Physics."|"N"|"20160902130124"|"AA00032"
275|"AL SUBJECTS"|"2016
Art & Design: Fine Art & Photography, Biology, Business Studies, Chemistry, Design & Technology, Drama & Theatre Studies, Economics, Electronics, English Language & English Literature,French, General Studies, Geography, German, Government & Politics, History, Mathematics (Mechanics, Statistics and Further), Music, Philosophy, Physical Education, Physics, Psychology, Religious Studies, Spanish"|"N"|"20160722175825"|"AA00032"
30000|"AL SUBJECTS"|"2016	
BTEC Hospitality                                           
Applied Business, Art and Design, Biology , Business Studies, Chemistry, Design and Technology, Drama and Theatre Studies, English Literature,Geography, History, Leisure Studies, Information & Communication Technology, Media Studies, Mathematics and Further Mathematics,  Modern Languages ( French, Spanish, German), Music, Physics, Politics, Physical Education, RS"|"N"|"20160722175855"|"AA00032"
593|"AL SUBJECTS"|"2016
EPQ, EAL, Art & Design, Photography, Business Studies,  Philosophy of Religion and Religious Ethics, Latin and Greek , Drama and Theatre Studies, Economics, English, Geography, History, ICT, Mathematics, Further Mathematics, French, German, Spanish, Music and Music Technology, Physical Education, Psychology, Biology, Chemistry, Physics"|"N"|"20160722175943"|"AA00032"
503|"AL SUBJECTS"|"2016
BTEC Sports Science                                                
Art - Fine Art, Biology, Business Studies, Chemistry, Classical Civilisation, Design Technology - Product Design, Drama and Theatre Studies, Economics, English Literature, French, Further Mathematics, Geography, German, Government and Politics, History, Home Economics - Food, Nutrition and Health, Latin, Mathematics, Music, Music Technology, Philosophy and Ethics - Religious Studies, Physical Education, Physics, Psychology,Russian, Spanish,Textiles - Product Design"|"N"|"20160722180021"|"AA00032"
631|"AL SUBJECTS"|"2016

Art & Design, Drama, Music, Business Studies, Economics, Geography, Government & Politics, History, Psychology, Computing, Business Studies, English Literature, French, Spanish, Welsh, PE, Biology, Chemistry, Physics, Maths, Further Maths

Remarks:
Certificate and Diploma in Financial Studies - Ifs School of Finance."|"N"|"20160902130748"|"AA00032"
46|"AL SUBJECTS"|"2016	
English Literature, Mathematics, ,History, Further Mathematics,Geography, Physics, French, Chemistry, Spanish, Biology, Music, Computer Science, Fine Art, Economics, 
Theatre Studies, Business Studies, Dance, Physical Education, Psychology"|"N"|"20160722180244"|"AA00032"
144|"AL SUBJECTS"|"2016-2017	
Advanced Higher:
 Accounting, Art and Design,Biology, Business Management, Chemistry, Classical Studies, Computing Science, Design & Manufacture, Drama, Economics, Engineering Science, English, Geography, Graphic Communication, History, Latin, Mathematics, Modern Languages (FRENCH, GERMAN and SPANISH), Modern Studies, Music, Physics                                   

Higher: 
Administration & I.T., Environmental Science, Mathematics, Photography, Politics

Remarks:
""Scottish Baccalaureate – Science 

Scottish Baccalaureate – Languages

Scottish Baccalaureate – Social Sciences

Scottish Baccalaureate – Expressive Arts"""|"N"|"20160722180210"|"AA00032"
211|"AL SUBJECTS"|"2016

Art & Design: Fine Art, Biology, Business, Chemistry, Classics: Classical Civilisation, Latin, Classical Greek, Computer Science, D&T: Product Design, Drama and Theatre Studies, Economics, English Literature, French, Geography, German, History, ICT, Mathematics, Further Mathematics, Music, Physical Education,Physics, Psychology, RS, Russian, Spanish, EPQ"|"N"|"20160902131302"|"AA00032"
182|"AL SUBJECTS"|"2016

Art and Design, Biology, Chemistry, Classics (Latin Greek), Computer Science, Drama, Economics, English Literature, EPQ, Geography, History, History of Art, Mathematics, Modern Languages, Music, Physical Education, Physics, Politics, Theory of knowledge"|"N"|"20160902131558"|"AA00032"
